Date,Open,High,Low,Close,Adj Close,Volume
2022-09-12,62.70000076293945,63.45000076293945,61.70000076293945,62.5,62.5,6313016
2022-09-13,62.900001525878906,65.0999984741211,62.79999923706055,63.79999923706055,63.79999923706055,10648276
2022-09-14,63.099998474121094,67.25,63.0,66.3499984741211,66.3499984741211,17367002
2022-09-15,66.9000015258789,72.0,66.69999694824219,68.4000015258789,68.4000015258789,24074093
2022-09-16,68.4000015258789,69.69999694824219,64.75,66.25,66.25,12505526
2022-09-19,66.80000305175781,68.55000305175781,64.25,64.5999984741211,64.5999984741211,8181625
2022-09-20,65.30000305175781,65.80000305175781,62.599998474121094,62.849998474121094,62.849998474121094,9134138
2022-09-21,63.0,64.25,62.29999923706055,63.45000076293945,63.45000076293945,5402834
2022-09-22,63.650001525878906,68.8499984741211,63.099998474121094,68.05000305175781,68.05000305175781,12845362
2022-09-23,69.3499984741211,69.69999694824219,64.0999984741211,64.80000305175781,64.80000305175781,14067519
2022-09-26,64.0,64.19999694824219,60.75,62.29999923706055,62.29999923706055,9919512
2022-09-27,62.95000076293945,64.0,61.45000076293945,63.20000076293945,63.20000076293945,7446262
2022-09-28,62.20000076293945,63.849998474121094,61.79999923706055,62.25,62.25,4570545
2022-09-29,63.099998474121094,63.5,61.54999923706055,62.0,62.0,3987961
2022-09-30,62.400001525878906,62.79999923706055,61.599998474121094,61.95000076293945,61.95000076293945,5804213
2022-10-03,62.04999923706055,62.45000076293945,60.900001525878906,61.5,61.5,4417639
2022-10-04,62.099998474121094,67.0,61.650001525878906,66.69999694824219,66.69999694824219,25003698
2022-10-06,67.30000305175781,68.69999694824219,65.5999984741211,66.69999694824219,66.69999694824219,8712168
2022-10-07,66.6500015258789,68.75,66.0999984741211,67.6500015258789,67.6500015258789,6916924
2022-10-10,66.5999984741211,67.75,65.69999694824219,66.0,66.0,4660916
2022-10-11,66.1500015258789,66.3499984741211,63.45000076293945,63.75,63.75,4724503
2022-10-12,64.19999694824219,64.6500015258789,62.75,64.25,64.25,4292850
2022-10-13,64.0,64.25,62.79999923706055,64.0,64.0,3291812
2022-10-14,65.19999694824219,65.6500015258789,62.79999923706055,63.04999923706055,63.04999923706055,4987191
2022-10-17,63.0,63.25,62.29999923706055,62.849998474121094,62.849998474121094,2709426
2022-10-18,63.5,63.599998474121094,62.400001525878906,62.70000076293945,62.70000076293945,3443610
2022-10-19,62.849998474121094,63.29999923706055,61.75,62.0,62.0,4796092
2022-10-20,61.849998474121094,63.75,61.5,62.45000076293945,62.45000076293945,4996244
2022-10-21,62.75,62.79999923706055,61.5,61.75,61.75,2796444
2022-10-24,62.5,62.79999923706055,62.099998474121094,62.599998474121094,62.599998474121094,920236
2022-10-25,62.650001525878906,63.29999923706055,61.849998474121094,62.04999923706055,62.04999923706055,3314640
2022-10-27,62.45000076293945,63.20000076293945,62.150001525878906,62.45000076293945,62.45000076293945,2348705
2022-10-28,62.45000076293945,63.20000076293945,61.400001525878906,61.599998474121094,61.599998474121094,2484074
2022-10-31,62.0,62.20000076293945,58.79999923706055,59.29999923706055,59.29999923706055,5572931
2022-11-01,59.79999923706055,62.70000076293945,59.54999923706055,62.349998474121094,62.349998474121094,5848673
2022-11-02,62.099998474121094,63.20000076293945,61.599998474121094,62.54999923706055,62.54999923706055,3473577
2022-11-03,61.95000076293945,62.5,61.0,61.54999923706055,61.54999923706055,2654625
2022-11-04,61.79999923706055,63.20000076293945,61.75,62.20000076293945,62.20000076293945,3258256
2022-11-07,59.0,59.900001525878906,58.20000076293945,59.45000076293945,59.45000076293945,7783768
2022-11-09,60.0,60.0,57.75,58.0,58.0,4233516
2022-11-10,57.79999923706055,57.79999923706055,56.599998474121094,57.04999923706055,57.04999923706055,3455035
2022-11-11,57.75,58.099998474121094,55.29999923706055,56.099998474121094,56.099998474121094,4228652
2022-11-14,56.400001525878906,57.5,55.70000076293945,56.099998474121094,56.099998474121094,3573651
2022-11-15,56.20000076293945,58.5,56.099998474121094,58.04999923706055,58.04999923706055,3164515
2022-11-16,58.29999923706055,59.0,56.75,57.099998474121094,57.099998474121094,3017812
2022-11-17,56.79999923706055,57.400001525878906,55.79999923706055,56.099998474121094,56.099998474121094,1722134
2022-11-18,56.45000076293945,56.70000076293945,55.79999923706055,56.150001525878906,56.150001525878906,1268199
2022-11-21,56.099998474121094,56.400001525878906,55.349998474121094,55.75,55.75,1601007
2022-11-22,55.25,56.0,55.0,55.099998474121094,55.099998474121094,1669099
2022-11-23,55.349998474121094,57.79999923706055,55.0,56.54999923706055,56.54999923706055,4531963
2022-11-24,56.75,57.150001525878906,56.150001525878906,56.25,56.25,1994985
2022-11-25,56.5,56.5,55.099998474121094,55.400001525878906,55.400001525878906,2264717
2022-11-28,55.45000076293945,56.70000076293945,55.04999923706055,55.29999923706055,55.29999923706055,3382808
2022-11-29,55.45000076293945,55.849998474121094,54.650001525878906,54.849998474121094,54.849998474121094,2266972
2022-11-30,55.04999923706055,57.400001525878906,54.599998474121094,56.75,56.75,8197379
2022-12-01,57.0,57.400001525878906,56.29999923706055,56.45000076293945,56.45000076293945,1715363
2022-12-02,56.20000076293945,58.95000076293945,55.95000076293945,58.650001525878906,58.650001525878906,5250669
2022-12-05,58.95000076293945,60.650001525878906,58.849998474121094,59.650001525878906,59.650001525878906,4701487
2022-12-06,59.349998474121094,60.70000076293945,58.849998474121094,59.349998474121094,59.349998474121094,2911641
2022-12-07,59.04999923706055,59.54999923706055,58.04999923706055,58.349998474121094,58.349998474121094,1737130
2022-12-08,58.45000076293945,59.400001525878906,58.099998474121094,58.400001525878906,58.400001525878906,2208420
2022-12-09,58.400001525878906,58.79999923706055,56.5,56.75,56.75,2230788
2022-12-12,56.400001525878906,57.45000076293945,56.400001525878906,56.849998474121094,56.849998474121094,1780859
2022-12-13,57.25,58.349998474121094,57.20000076293945,57.5,57.5,1978645
2022-12-14,57.5,61.900001525878906,56.900001525878906,60.849998474121094,60.849998474121094,13356673
2022-12-15,60.849998474121094,64.30000305175781,60.79999923706055,62.599998474121094,62.599998474121094,14244067
2022-12-16,62.900001525878906,64.4000015258789,61.04999923706055,61.849998474121094,61.849998474121094,10492302
2022-12-19,61.900001525878906,61.95000076293945,60.04999923706055,60.400001525878906,60.400001525878906,3531269
2022-12-20,60.099998474121094,61.650001525878906,59.29999923706055,61.20000076293945,61.20000076293945,4480658
2022-12-21,61.54999923706055,61.900001525878906,57.5,57.79999923706055,57.79999923706055,5128562
2022-12-22,58.0,58.75,54.75,56.45000076293945,56.45000076293945,10119224
2022-12-23,55.5,55.70000076293945,53.25,54.400001525878906,54.400001525878906,5403422
2022-12-26,54.400001525878906,57.25,53.599998474121094,57.0,57.0,3435461
2022-12-27,57.45000076293945,58.25,56.650001525878906,57.849998474121094,57.849998474121094,2031930
2022-12-28,58.099998474121094,60.0,57.400001525878906,59.04999923706055,59.04999923706055,5392403
2022-12-29,58.849998474121094,59.0,58.099998474121094,58.54999923706055,58.54999923706055,1941045
2022-12-30,58.849998474121094,60.599998474121094,58.650001525878906,58.900001525878906,58.900001525878906,3041741
2023-01-02,59.25,60.099998474121094,58.54999923706055,59.599998474121094,59.599998474121094,2824669
2023-01-03,59.95000076293945,60.0,58.900001525878906,59.0,59.0,1556447
2023-01-04,59.0,60.5,58.599998474121094,58.849998474121094,58.849998474121094,3036984
2023-01-05,58.900001525878906,60.0,58.70000076293945,59.20000076293945,59.20000076293945,2095369
2023-01-06,59.45000076293945,60.349998474121094,58.79999923706055,59.95000076293945,59.95000076293945,3831041
2023-01-09,60.45000076293945,61.0,59.349998474121094,59.54999923706055,59.54999923706055,1859067
2023-01-10,59.29999923706055,61.400001525878906,59.150001525878906,60.04999923706055,60.04999923706055,3727324
2023-01-11,60.599998474121094,60.75,59.849998474121094,60.0,60.0,1439831
2023-01-12,59.70000076293945,61.400001525878906,59.70000076293945,60.900001525878906,60.900001525878906,3191378
2023-01-13,61.04999923706055,61.04999923706055,59.79999923706055,59.95000076293945,59.95000076293945,1546443
2023-01-16,60.349998474121094,60.45000076293945,59.650001525878906,60.04999923706055,60.04999923706055,1203498
2023-01-17,59.599998474121094,62.70000076293945,59.599998474121094,62.099998474121094,62.099998474121094,5813601
2023-01-18,62.25,62.650001525878906,60.45000076293945,60.70000076293945,60.70000076293945,2615368
2023-01-19,60.29999923706055,61.45000076293945,60.150001525878906,60.5,60.5,2565590
2023-01-20,60.599998474121094,60.849998474121094,59.400001525878906,59.599998474121094,59.599998474121094,1484391
2023-01-23,59.95000076293945,60.400001525878906,58.95000076293945,59.95000076293945,59.95000076293945,1989425
2023-01-24,60.150001525878906,60.349998474121094,58.75,58.849998474121094,58.849998474121094,1079060
2023-01-25,58.900001525878906,59.54999923706055,57.29999923706055,59.0,59.0,1991891
2023-01-27,58.79999923706055,59.5,56.29999923706055,57.0,57.0,2060898
2023-01-30,57.349998474121094,59.849998474121094,56.79999923706055,59.099998474121094,59.099998474121094,2852858
2023-01-31,59.900001525878906,63.0,59.70000076293945,62.79999923706055,62.79999923706055,6354614
2023-02-01,63.349998474121094,65.9000015258789,60.0,60.599998474121094,60.599998474121094,15595737
2023-02-02,60.099998474121094,62.650001525878906,59.79999923706055,60.099998474121094,60.099998474121094,2425343
2023-02-03,60.45000076293945,61.0,58.0,59.04999923706055,59.04999923706055,2447727
2023-02-06,59.04999923706055,60.0,58.70000076293945,59.099998474121094,59.099998474121094,1615687
2023-02-07,59.349998474121094,59.45000076293945,57.400001525878906,58.400001525878906,58.400001525878906,2667220
2023-02-08,58.400001525878906,58.79999923706055,57.599998474121094,58.099998474121094,58.099998474121094,1963063
2023-02-09,58.0,58.45000076293945,57.04999923706055,58.04999923706055,58.04999923706055,1543285
2023-02-10,57.849998474121094,58.849998474121094,57.650001525878906,58.400001525878906,58.400001525878906,1204604
2023-02-13,58.650001525878906,58.75,57.349998474121094,57.599998474121094,57.599998474121094,1103446
2023-02-14,57.70000076293945,58.20000076293945,56.599998474121094,56.79999923706055,56.79999923706055,2024592
2023-02-15,56.45000076293945,57.599998474121094,56.45000076293945,56.900001525878906,56.900001525878906,954380
2023-02-16,57.349998474121094,57.400001525878906,56.25,56.400001525878906,56.400001525878906,1262957
2023-02-17,56.5,56.900001525878906,56.099998474121094,56.29999923706055,56.29999923706055,973575
2023-02-20,56.5,56.650001525878906,55.54999923706055,55.70000076293945,55.70000076293945,988165
2023-02-21,55.70000076293945,55.849998474121094,55.0,55.20000076293945,55.20000076293945,904129
2023-02-22,55.0,55.349998474121094,54.25,54.349998474121094,54.349998474121094,986869
2023-02-23,54.5,55.5,54.0,54.70000076293945,54.70000076293945,925228
2023-02-24,56.5,56.5,54.29999923706055,54.5,54.5,875647
2023-02-27,54.5,54.5,52.54999923706055,53.0,53.0,1342656
2023-02-28,53.29999923706055,55.75,52.54999923706055,54.70000076293945,54.70000076293945,1336927
2023-03-01,55.0,55.79999923706055,54.79999923706055,55.150001525878906,55.150001525878906,1088605
2023-03-02,54.900001525878906,55.650001525878906,54.54999923706055,54.849998474121094,54.849998474121094,894607
2023-03-03,55.099998474121094,55.95000076293945,54.70000076293945,54.849998474121094,54.849998474121094,894259
2023-03-06,54.95000076293945,56.20000076293945,54.900001525878906,55.099998474121094,55.099998474121094,1218760
2023-03-08,54.04999923706055,55.29999923706055,54.04999923706055,54.900001525878906,54.900001525878906,859785
2023-03-09,55.150001525878906,55.349998474121094,53.900001525878906,54.0,54.0,1133407
2023-03-10,53.650001525878906,54.29999923706055,53.25,53.79999923706055,53.79999923706055,817285
2023-03-13,53.849998474121094,54.099998474121094,51.75,51.849998474121094,51.849998474121094,1329458
2023-03-14,51.95000076293945,52.20000076293945,51.45000076293945,51.79999923706055,51.79999923706055,702148
2023-03-15,52.5,52.599998474121094,50.04999923706055,50.75,50.75,966444
2023-03-16,50.849998474121094,52.29999923706055,50.349998474121094,51.349998474121094,51.349998474121094,1459949
2023-03-17,51.45000076293945,52.400001525878906,51.45000076293945,52.04999923706055,52.04999923706055,1309158
2023-03-20,51.95000076293945,52.150001525878906,50.150001525878906,50.400001525878906,50.400001525878906,1905393
2023-03-21,50.650001525878906,51.20000076293945,50.0,50.29999923706055,50.29999923706055,1292876
2023-03-22,50.349998474121094,52.79999923706055,50.349998474121094,52.400001525878906,52.400001525878906,1329105
2023-03-23,52.79999923706055,53.5,52.099998474121094,52.150001525878906,52.150001525878906,1135432
2023-03-24,52.25,52.400001525878906,49.95000076293945,50.150001525878906,50.150001525878906,1061232
2023-03-27,50.25,50.29999923706055,48.75,49.0,49.0,1996813
2023-03-28,49.75,50.79999923706055,48.29999923706055,49.400001525878906,49.400001525878906,3446972
2023-03-29,49.099998474121094,51.45000076293945,49.099998474121094,51.20000076293945,51.20000076293945,1742316
2023-03-31,51.599998474121094,51.79999923706055,50.150001525878906,50.400001525878906,50.400001525878906,1664343
2023-04-03,50.849998474121094,51.45000076293945,50.25,50.849998474121094,50.849998474121094,1146144
2023-04-05,50.95000076293945,51.650001525878906,50.650001525878906,51.099998474121094,51.099998474121094,1223579
2023-04-06,51.349998474121094,52.20000076293945,50.95000076293945,51.599998474121094,51.599998474121094,1271988
2023-04-10,51.95000076293945,53.400001525878906,51.75,52.900001525878906,52.900001525878906,2017452
2023-04-11,53.099998474121094,53.099998474121094,51.29999923706055,51.75,51.75,928317
2023-04-12,52.5,54.099998474121094,51.849998474121094,53.599998474121094,53.599998474121094,3924050
2023-04-13,53.45000076293945,55.0,53.04999923706055,54.04999923706055,54.04999923706055,3409911
2023-04-17,53.75,53.900001525878906,53.20000076293945,53.5,53.5,651971
2023-04-18,53.400001525878906,53.79999923706055,51.75,52.150001525878906,52.150001525878906,1367321
2023-04-19,52.150001525878906,53.599998474121094,51.95000076293945,53.0,53.0,1339328
2023-04-20,53.29999923706055,53.599998474121094,52.599998474121094,53.25,53.25,838212
2023-04-21,53.29999923706055,53.5,52.599998474121094,53.0,53.0,804634
2023-04-24,53.0,53.25,52.400001525878906,52.599998474121094,52.599998474121094,1810092
2023-04-25,52.79999923706055,52.849998474121094,51.5,51.95000076293945,51.95000076293945,1721638
2023-04-26,51.75,52.150001525878906,51.400001525878906,51.54999923706055,51.54999923706055,1542478
2023-04-27,51.29999923706055,51.79999923706055,51.25,51.400001525878906,51.400001525878906,805391
2023-04-28,51.70000076293945,51.849998474121094,51.29999923706055,51.54999923706055,51.54999923706055,1144824
2023-05-02,51.650001525878906,54.79999923706055,51.650001525878906,54.150001525878906,54.150001525878906,3222111
2023-05-03,54.650001525878906,56.70000076293945,54.20000076293945,55.29999923706055,55.29999923706055,4135272
2023-05-04,55.599998474121094,57.25,55.0,57.04999923706055,57.04999923706055,4017770
2023-05-05,57.099998474121094,57.099998474121094,55.04999923706055,55.29999923706055,55.29999923706055,1749003
2023-05-08,55.45000076293945,56.79999923706055,55.45000076293945,56.54999923706055,56.54999923706055,1521726
2023-05-09,56.75,56.95000076293945,55.099998474121094,55.650001525878906,55.650001525878906,1316837
2023-05-10,55.849998474121094,56.349998474121094,54.849998474121094,55.45000076293945,55.45000076293945,879853
2023-05-11,55.20000076293945,56.0,55.099998474121094,55.25,55.25,862045
2023-05-12,55.20000076293945,56.20000076293945,55.150001525878906,55.349998474121094,55.349998474121094,950940
2023-05-15,55.5,55.70000076293945,54.79999923706055,55.099998474121094,55.099998474121094,912127
2023-05-16,55.20000076293945,56.29999923706055,55.20000076293945,55.5,55.5,1292633
2023-05-17,55.95000076293945,57.5,52.45000076293945,53.04999923706055,53.04999923706055,6547108
2023-05-18,53.45000076293945,53.75,52.0,53.349998474121094,53.349998474121094,3252564
2023-05-19,53.400001525878906,53.849998474121094,52.25,53.29999923706055,53.29999923706055,858720
2023-05-22,53.099998474121094,54.099998474121094,52.29999923706055,53.70000076293945,53.70000076293945,2259195
2023-05-23,53.95000076293945,53.95000076293945,52.849998474121094,53.0,53.0,695554
2023-05-24,52.849998474121094,53.25,52.400001525878906,52.5,52.5,799468
2023-05-25,52.099998474121094,53.20000076293945,52.0,52.29999923706055,52.29999923706055,716254
2023-05-26,52.25,52.79999923706055,52.150001525878906,52.349998474121094,52.349998474121094,496169
2023-05-29,52.5,52.849998474121094,52.0,52.04999923706055,52.04999923706055,821024
2023-05-30,52.099998474121094,52.70000076293945,51.900001525878906,52.04999923706055,52.04999923706055,651780
2023-05-31,52.0,54.54999923706055,51.650001525878906,53.95000076293945,53.95000076293945,1760649
2023-06-01,54.150001525878906,55.349998474121094,53.900001525878906,54.70000076293945,54.70000076293945,1640185
2023-06-02,54.75,55.20000076293945,54.0,54.20000076293945,54.20000076293945,780498
2023-06-05,54.45000076293945,54.54999923706055,53.5,53.79999923706055,53.79999923706055,832848
2023-06-06,53.79999923706055,59.099998474121094,53.79999923706055,58.54999923706055,58.54999923706055,9464358
2023-06-07,59.0,59.70000076293945,58.04999923706055,58.650001525878906,58.650001525878906,3987647
2023-06-08,58.79999923706055,59.25,56.54999923706055,57.25,57.25,1910076
2023-06-09,57.650001525878906,57.650001525878906,56.5,56.79999923706055,56.79999923706055,1062831
2023-06-12,56.79999923706055,57.599998474121094,56.25,56.349998474121094,56.349998474121094,1464889
2023-06-13,56.599998474121094,59.79999923706055,56.400001525878906,58.79999923706055,58.79999923706055,4619871
2023-06-14,59.25,59.849998474121094,57.099998474121094,57.29999923706055,57.29999923706055,2442243
2023-06-15,57.54999923706055,58.099998474121094,56.20000076293945,56.54999923706055,56.54999923706055,1590195
2023-06-16,56.900001525878906,57.650001525878906,56.5,56.95000076293945,56.95000076293945,1314587
2023-06-19,57.29999923706055,58.79999923706055,56.650001525878906,58.099998474121094,58.099998474121094,3024390
2023-06-20,58.29999923706055,59.25,57.75,57.95000076293945,57.95000076293945,3311078
2023-06-21,58.099998474121094,60.0,58.099998474121094,58.45000076293945,58.45000076293945,3682988
2023-06-22,60.099998474121094,64.19999694824219,59.95000076293945,63.599998474121094,63.599998474121094,26157842
2023-06-23,63.849998474121094,64.4000015258789,61.25,62.04999923706055,62.04999923706055,7375149
2023-06-26,62.400001525878906,63.849998474121094,61.099998474121094,61.650001525878906,61.650001525878906,4903656
2023-06-27,62.04999923706055,62.400001525878906,61.400001525878906,61.849998474121094,61.849998474121094,2026596
2023-06-28,61.849998474121094,61.849998474121094,61.849998474121094,61.849998474121094,61.849998474121094,0
2023-06-30,62.70000076293945,63.599998474121094,61.400001525878906,63.20000076293945,63.20000076293945,3347583
2023-07-03,63.5,63.650001525878906,62.29999923706055,62.5,62.5,2090168
2023-07-04,62.79999923706055,64.1500015258789,61.400001525878906,62.5,62.5,3248907
2023-07-05,62.70000076293945,63.70000076293945,62.29999923706055,62.79999923706055,62.79999923706055,2388015
2023-07-06,62.79999923706055,66.6500015258789,62.75,65.44999694824219,65.44999694824219,12260712
2023-07-07,65.4000015258789,65.69999694824219,63.650001525878906,64.25,64.25,3693691
2023-07-10,64.69999694824219,64.69999694824219,62.5,63.349998474121094,63.349998474121094,3065346
2023-07-11,63.5,63.79999923706055,62.54999923706055,62.849998474121094,62.849998474121094,1631454
2023-07-12,63.099998474121094,65.0,62.5,64.3499984741211,64.3499984741211,3732923
2023-07-13,64.9000015258789,66.4000015258789,63.25,63.849998474121094,63.849998474121094,5953410
2023-07-14,64.25,64.4000015258789,62.599998474121094,62.900001525878906,62.900001525878906,2978797
2023-07-17,63.150001525878906,64.0,62.599998474121094,62.900001525878906,62.900001525878906,2264636
2023-07-18,63.25,63.79999923706055,61.099998474121094,61.849998474121094,61.849998474121094,3299827
2023-07-19,62.25,62.650001525878906,60.79999923706055,61.150001525878906,61.150001525878906,2524551
2023-07-20,61.54999923706055,63.25,60.75,62.150001525878906,62.150001525878906,5367156
2023-07-21,61.900001525878906,63.5,61.0,63.150001525878906,63.150001525878906,3506461
2023-07-24,63.150001525878906,65.0,62.599998474121094,63.150001525878906,63.150001525878906,2375489
2023-07-25,63.5,63.900001525878906,62.79999923706055,63.099998474121094,63.099998474121094,1741685
2023-07-26,63.599998474121094,66.30000305175781,63.099998474121094,63.79999923706055,63.79999923706055,7691511
2023-07-27,64.19999694824219,65.1500015258789,63.20000076293945,63.849998474121094,63.849998474121094,2213289
2023-07-28,63.75,63.849998474121094,63.0,63.5,63.5,1430818
2023-07-31,63.79999923706055,65.5,63.599998474121094,65.0,65.0,3264635
2023-08-01,65.0999984741211,68.4000015258789,64.94999694824219,67.6500015258789,67.6500015258789,9654842
2023-08-02,68.0,68.5,64.5999984741211,65.4000015258789,65.4000015258789,7611238
2023-08-03,59.900001525878906,63.75,59.099998474121094,63.0,63.0,14292839
2023-08-04,63.70000076293945,65.75,63.25,64.80000305175781,64.80000305175781,4437927
2023-08-07,64.80000305175781,67.5,64.80000305175781,65.6500015258789,65.6500015258789,6569152
2023-08-08,65.69999694824219,66.5,65.0,65.94999694824219,65.94999694824219,2043012
