Date,Open,High,Low,Close,Adj Close,Volume
1996-04-08,5.453332901000977,5.637776851654053,5.400000095367432,5.599999904632568,3.3134145736694336,49014000
1996-04-09,5.599999904632568,5.8333330154418945,5.579999923706055,5.697776794433594,3.3712668418884277,48334500
1996-04-10,5.627777099609375,5.727777004241943,5.467776775360107,5.532221794128418,3.2733116149902344,42376500
1996-04-11,5.444444179534912,5.5344438552856445,5.406665802001953,5.483333110809326,3.244384765625,33498000
1996-04-12,5.467776775360107,5.538887977600098,5.4466657638549805,5.527777194976807,3.270681142807007,18441000
1996-04-15,5.527777194976807,5.633333206176758,5.511110782623291,5.533332824707031,3.273968458175659,22684500
1996-04-16,5.533332824707031,5.75333309173584,5.532221794128418,5.652222156524658,3.344312906265259,34299000
1996-04-17,5.820000171661377,5.964444160461426,5.77888822555542,5.931110858917236,3.509326219558716,33628500
1996-04-18,6.128888130187988,6.222221851348877,6.068888187408447,6.1155548095703125,3.6184585094451904,37921500
1996-04-19,6.1155548095703125,6.197776794433594,6.0555548667907715,6.0833330154418945,3.5993924140930176,26325000
1996-04-22,6.088888168334961,6.106666088104248,5.888887882232666,5.933332920074463,3.510641574859619,35055000
1996-04-23,5.855555057525635,6.076665878295898,5.8444437980651855,6.026666164398193,3.5658655166625977,34960500
1996-04-24,6.026666164398193,6.288887977600098,6.166666030883789,6.260000228881836,3.7039241790771484,23674500
1996-04-25,6.266665935516357,6.266665935516357,5.911110877990723,5.985555171966553,3.5415406227111816,23670000
1996-04-26,6.0444440841674805,6.199999809265137,5.978888034820557,6.0833330154418945,3.5993924140930176,20560500
1996-04-29,6.0833330154418945,6.144443988800049,5.9355549812316895,6.114443778991699,3.6178011894226074,17212500
1996-04-30,6.114443778991699,6.122221946716309,6.0,6.053332805633545,3.5816421508789062,13378500
1996-05-01,6.053332805633545,6.17777681350708,6.077776908874512,6.138887882232666,3.6322648525238037,5935500
1996-05-02,6.138887882232666,6.1533331871032715,6.005555152893066,6.135554790496826,3.6302921772003174,19174500
1996-05-03,6.113333225250244,6.211111068725586,6.058887958526611,6.082221984863281,3.5987367630004883,24403500
1996-05-06,5.988887786865234,6.0,5.826665878295898,5.841111183166504,3.456076145172119,20434500
1996-05-07,5.841111183166504,5.911110877990723,5.782221794128418,5.863333225250244,3.4692234992980957,9841500
1996-05-08,5.863333225250244,5.994443893432617,5.612222194671631,5.937777042388916,3.513270854949951,28692000
1996-05-09,5.877777099609375,5.952221870422363,5.813333034515381,5.837777137756348,3.4541022777557373,14679000
1996-05-10,5.837777137756348,5.90888786315918,5.712222099304199,5.871110916137695,3.473825454711914,20101500
1996-05-13,6.0,6.211111068725586,5.956665992736816,6.148888111114502,3.638181447982788,31594500
1996-05-14,6.133333206176758,6.533332824707031,6.116665840148926,6.472221851348877,3.829491376876831,66078000
1996-05-15,6.444444179534912,6.466666221618652,6.173333168029785,6.413332939147949,3.7946486473083496,50305500
1996-05-16,6.466666221618652,6.576665878295898,6.388887882232666,6.436666011810303,3.808454751968384,33187500
1996-05-17,6.436666011810303,6.436666011810303,6.313333034515381,6.345554828643799,3.754544496536255,21501000
1996-05-20,6.17777681350708,6.211111068725586,6.002222061157227,6.021111011505127,3.562577962875366,18441000
1996-05-21,5.955554962158203,6.054443836212158,5.856666088104248,5.912221908569336,3.498150587081909,35910000
1996-05-22,5.997776985168457,6.111111164093018,5.997776985168457,6.02888822555542,3.567178964614868,20898000
1996-05-23,6.066666126251221,6.098887920379639,5.949999809265137,5.980000019073486,3.53825306892395,20889000
1996-05-24,6.02222204208374,6.108888149261475,6.0,6.062222003936768,3.5869016647338867,21708000
1996-05-27,6.02222204208374,6.041110992431641,5.888887882232666,5.904444217681885,3.4935481548309326,22122000
1996-05-28,5.8222222328186035,5.95111083984375,5.77888822555542,5.888887882232666,3.4843432903289795,26806500
1996-05-29,6.02222204208374,6.233333110809326,6.005555152893066,6.152222156524658,3.6401526927948,19197000
1996-05-30,6.152222156524658,6.216666221618652,6.054443836212158,6.075554847717285,3.5947909355163574,16020000
1996-05-31,6.075554847717285,6.111111164093018,6.0555548667907715,6.092222213745117,3.6046524047851562,6705000
1996-06-03,6.111111164093018,6.309999942779541,6.111111164093018,6.2844438552856445,3.718386650085449,19215000
1996-06-04,6.311110973358154,6.3655548095703125,6.133333206176758,6.172222137451172,3.6519875526428223,16807500
1996-06-05,6.188888072967529,6.198887825012207,6.088888168334961,6.170000076293945,3.650672197341919,11344500
1996-06-06,6.277777194976807,6.411110877990723,6.266665935516357,6.357777118682861,3.7617764472961426,29074500
1996-06-07,6.312222003936768,6.5444440841674805,6.312222003936768,6.5233330726623535,3.8597323894500732,73305000
1996-06-10,6.5722222328186035,6.5722222328186035,6.456665992736816,6.513332843780518,3.8538169860839844,34047000
1996-06-11,6.461111068725586,6.75,6.461111068725586,6.654444217681885,3.9373090267181396,60835500
1996-06-12,6.766665935516357,6.90888786315918,6.755555152893066,6.836666107177734,4.045126438140869,59859000
1996-06-13,6.816666126251221,6.983333110809326,6.816666126251221,6.962222099304199,4.119415283203125,95800500
1996-06-14,6.987777233123779,7.2944440841674805,6.987777233123779,7.266665935516357,4.299549102783203,179604000
1996-06-17,7.216666221618652,7.266665935516357,6.866665840148926,6.915555000305176,4.091804027557373,179815500
1996-06-18,6.8444437980651855,7.0,6.296666145324707,6.801111221313477,4.024087905883789,246838500
1996-06-19,6.644443988800049,6.666666030883789,6.404444217681885,6.45444393157959,3.818972110748291,159619500
1996-06-20,6.368887901306152,6.761110782623291,6.368887901306152,6.688888072967529,3.9576892852783203,157018500
1996-06-21,6.622221946716309,6.922222137451172,6.622221946716309,6.820000171661377,4.03526496887207,279954000
1996-06-24,6.888887882232666,7.199999809265137,6.888887882232666,7.1533331871032715,4.232491493225098,326632500
1996-06-25,7.222221851348877,7.3333330154418945,7.02888822555542,7.098887920379639,4.200276851654053,424192500
1996-06-26,7.088888168334961,7.122221946716309,6.938888072967529,6.97333288192749,4.1259894371032715,202864500
1996-06-27,6.933332920074463,7.066666126251221,6.866665840148926,7.026666164398193,4.157546043395996,227979000
1996-06-28,7.066666126251221,7.105555057525635,6.9422221183776855,6.96999979019165,4.124017715454102,131152500
1996-07-01,6.913332939147949,6.944444179534912,6.757777214050293,6.804443836212158,4.026060581207275,181584000
1996-07-02,6.800000190734863,6.861111164093018,6.674444198608398,6.717776775360107,3.9747819900512695,190984500
1996-07-03,6.733333110809326,6.733333110809326,6.5555548667907715,6.6433329582214355,3.9307339191436768,213259500
1996-07-04,6.588888168334961,6.732222080230713,6.491110801696777,6.627777099609375,3.9215312004089355,204102000
1996-07-05,6.705554962158203,6.877777099609375,6.678887844085693,6.813333034515381,4.031321048736572,301122000
1996-07-08,6.887776851654053,7.222221851348877,6.766665935516357,6.811110973358154,4.063137531280518,129073500
1996-07-09,6.760000228881836,6.808887958526611,6.4466657638549805,6.695555210113525,3.994201421737671,126684000
1996-07-10,6.888887882232666,6.911110877990723,6.735555171966553,6.863333225250244,4.094290256500244,190098000
1996-07-11,6.884444236755371,7.066666126251221,6.884444236755371,6.997776985168457,4.174490928649902,267327000
1996-07-12,6.977777004241943,7.0555548667907715,6.933332920074463,6.96999979019165,4.157921314239502,194985000
1996-07-15,6.9355549812316895,7.0,6.878888130187988,6.97333288192749,4.159910678863525,162396000
1996-07-16,7.0,7.019999980926514,6.855555057525635,6.892221927642822,4.111523628234863,131220000
1996-07-17,6.938888072967529,7.02222204208374,6.901111125946045,6.966666221618652,4.1559343338012695,144319500
1996-07-18,6.994443893432617,7.122221946716309,6.975554943084717,7.037776947021484,4.198353290557861,183604500
1996-07-19,7.065555095672607,7.099999904632568,6.944444179534912,6.9844441413879395,4.166537761688232,85104000
1996-07-22,6.909999847412109,7.108888149261475,6.824443817138672,6.967776775360107,4.156595230102539,110304000
1996-07-23,7.016665935516357,7.0555548667907715,6.911110877990723,6.9422221183776855,4.141350269317627,127287000
1996-07-24,6.92777681350708,6.966666221618652,6.730000019073486,6.852221965789795,4.0876617431640625,208746000
1996-07-25,6.8333330154418945,6.909999847412109,6.8222222328186035,6.838888168334961,4.07970666885376,81180000
1996-07-26,6.875555038452148,6.878888130187988,6.717776775360107,6.7733330726623535,4.0406012535095215,144027000
1996-07-29,6.788887977600098,6.827776908874512,6.508887767791748,6.537776947021484,3.9000799655914307,254844000
1996-07-30,6.491110801696777,6.491110801696777,6.20777702331543,6.327776908874512,3.774806022644043,371394000
1996-07-31,6.377777099609375,6.788887977600098,6.27222204208374,6.71999979019165,4.008784770965576,507483000
1996-08-01,6.838888168334961,7.016665935516357,6.733333110809326,6.77555513381958,4.04192590713501,509188500
1996-08-02,6.755555152893066,6.855555057525635,6.602221965789795,6.763332843780518,4.034635066986084,444348000
1996-08-05,6.8333330154418945,6.933332920074463,6.802221775054932,6.832221984863281,4.075729846954346,304956000
1996-08-06,6.8333330154418945,7.0,6.6366658210754395,6.802221775054932,4.057831764221191,377064000
1996-08-07,6.755555152893066,6.812222003936768,6.714444160461426,6.785554885864258,4.0478901863098145,91381500
1996-08-08,6.817777156829834,6.817777156829834,6.623332977294922,6.6533331871032715,3.96901535987854,93406500
1996-08-09,6.644443988800049,6.7311110496521,6.5833330154418945,6.705554962158203,4.000168800354004,126238500
1996-08-12,6.74888801574707,6.840000152587891,6.716666221618652,6.776666164398193,4.042588710784912,141907500
1996-08-13,6.75666618347168,6.911110877990723,6.75,6.855555057525635,4.089649200439453,129604500
1996-08-14,6.792222023010254,6.8055548667907715,6.722221851348877,6.751111030578613,4.02734375,75834000
1996-08-15,6.751111030578613,6.751111030578613,6.751111030578613,6.751111030578613,4.02734375,0
1996-08-16,6.738887786865234,6.785554885864258,6.631111145019531,6.665555000305176,3.9763057231903076,118971000
1996-08-19,6.599999904632568,6.599999904632568,6.27888822555542,6.307776927947998,3.7628753185272217,209794500
1996-08-20,6.277777194976807,6.438888072967529,6.27222204208374,6.345554828643799,3.7854111194610596,139149000
1996-08-21,6.400000095367432,6.455554962158203,6.361111164093018,6.424444198608398,3.8324716091156006,86971500
1996-08-22,6.456665992736816,6.488887786865234,6.3055548667907715,6.325554847717285,3.7734811305999756,87988500
1996-08-23,6.291110992431641,6.415555000305176,6.27222204208374,6.388887882232666,3.811260938644409,70429500
1996-08-26,6.421111106872559,6.421111106872559,6.242221832275391,6.258887767791748,3.733710765838623,99459000
1996-08-27,6.25,6.411110877990723,6.162221908569336,6.3222222328186035,3.7714922428131104,200808000
1996-08-28,6.377777099609375,6.438888072967529,6.311110973358154,6.387776851654053,3.8105990886688232,71779500
1996-08-29,6.400000095367432,6.505555152893066,6.373332977294922,6.412221908569336,3.825181245803833,111357000
1996-08-30,6.411110877990723,6.453332901000977,6.374444007873535,6.440000057220459,3.841752290725708,60952500
1996-09-02,6.477777004241943,6.661110877990723,6.449999809265137,6.5944437980651855,3.9338858127593994,143572500
1996-09-03,6.665555000305176,6.70777702331543,6.511110782623291,6.616665840148926,3.947141408920288,179784000
1996-09-04,6.511110782623291,6.577776908874512,6.47333288192749,6.558887958526611,3.9126744270324707,79492500
1996-09-05,6.5944437980651855,6.648888111114502,6.5555548667907715,6.634444236755371,3.9577476978302,69291000
1996-09-06,6.642221927642822,6.722221851348877,6.582221984863281,6.673333168029785,3.9809463024139404,142956000
1996-09-09,6.671111106872559,6.671111106872559,6.567777156829834,6.5833330154418945,3.927258253097534,116122500
1996-09-10,6.577776908874512,6.588888168334961,6.5,6.562222003936768,3.914663553237915,112117500
1996-09-11,6.550000190734863,6.577776908874512,6.366665840148926,6.3822221755981445,3.807286024093628,128731500
1996-09-12,6.397777080535889,6.413332939147949,6.312222003936768,6.3866658210754395,3.809936046600342,120370500
1996-09-13,6.422222137451172,6.444444179534912,6.334444046020508,6.349999904632568,3.7880632877349854,83268000
1996-09-16,6.3333330154418945,6.338888168334961,6.206665992736816,6.236666202545166,3.720453977584839,148135500
1996-09-17,6.2244439125061035,6.593332767486572,6.222221851348877,6.425555229187012,3.833134651184082,101574000
1996-09-18,6.488887786865234,6.752222061157227,6.372221946716309,6.68222188949585,3.986248254776001,157909500
1996-09-19,6.666666030883789,6.71999979019165,6.478888034820557,6.507777214050293,3.8821845054626465,196929000
1996-09-20,6.511110782623291,6.607777118682861,6.489999771118164,6.538887977600098,3.9007444381713867,96763500
1996-09-23,6.511110782623291,6.5555548667907715,6.478888034820557,6.526666164398193,3.8934526443481445,77872500
1996-09-24,6.554443836212158,6.744443893432617,6.553332805633545,6.68222188949585,3.986248254776001,247869000
1996-09-25,6.710000038146973,6.786665916442871,6.626666069030762,6.6533331871032715,3.96901535987854,155137500
1996-09-26,6.666666030883789,6.666666030883789,6.5444440841674805,6.598887920379639,3.936537027359009,113598000
1996-09-27,6.599999904632568,6.681110858917236,6.5233330726623535,6.608888149261475,3.9425013065338135,187092000
1996-09-30,6.622221946716309,6.75333309173584,6.599999904632568,6.732222080230713,4.01607608795166,164398500
1996-10-01,6.754444122314453,7.188888072967529,6.712222099304199,6.8055548667907715,4.0598225593566895,240903000
1996-10-02,6.8055548667907715,6.8055548667907715,6.8055548667907715,6.8055548667907715,4.0598225593566895,0
1996-10-03,6.800000190734863,6.966666221618652,6.777777194976807,6.937777042388916,4.138699054718018,303381000
1996-10-04,6.955554962158203,7.010000228881836,6.766665935516357,6.855555057525635,4.089649200439453,334696500
1996-10-07,6.834444046020508,6.8444437980651855,6.559999942779541,6.736666202545166,4.018726825714111,346864500
1996-10-08,6.712222099304199,7.133333206176758,6.656665802001953,7.036665916442871,4.197690963745117,441364500
1996-10-09,6.911110877990723,6.988887786865234,6.8333330154418945,6.9033331871032715,4.118151664733887,195336000
1996-10-10,6.907776832580566,7.199999809265137,6.891110897064209,7.170000076293945,4.277229309082031,325944000
1996-10-11,7.21999979019165,7.315555095672607,7.166666030883789,7.211111068725586,4.301754951477051,342256500
1996-10-14,7.173333168029785,7.173333168029785,7.02222204208374,7.090000152587891,4.229506969451904,193725000
1996-10-15,7.064444065093994,7.263332843780518,6.78000020980835,7.077776908874512,4.222214221954346,381001500
1996-10-16,6.917777061462402,7.311110973358154,6.862222194671631,6.90555477142334,4.119476795196533,262372500
1996-10-17,6.878888130187988,6.878888130187988,6.646666049957275,6.767776966094971,4.03728723526001,347332500
1996-10-18,6.788887977600098,6.82111120223999,6.699999809265137,6.72666597366333,4.01276159286499,193662000
1996-10-21,6.72666597366333,6.72666597366333,6.72666597366333,6.72666597366333,4.01276159286499,0
1996-10-22,6.755555152893066,6.933332920074463,6.7344441413879395,6.825554847717285,4.071753025054932,220347000
1996-10-23,6.977777004241943,7.1533331871032715,6.977777004241943,7.106666088104248,4.2394490242004395,156865500
1996-10-24,7.15555477142334,7.176665782928467,6.873332977294922,6.922222137451172,4.129420280456543,152622000
1996-10-25,6.892221927642822,6.997776985168457,6.878888130187988,6.971110820770264,4.158583164215088,83529000
1996-10-28,7.033332824707031,7.133333206176758,7.011110782623291,7.0444440841674805,4.202330589294434,128443500
1996-10-29,7.0444440841674805,7.311110973358154,7.016665935516357,7.18222188949585,4.284521102905273,214974000
1996-10-30,7.18222188949585,7.18222188949585,7.18222188949585,7.18222188949585,4.284521102905273,0
1996-10-31,6.834444046020508,6.834444046020508,6.466666221618652,6.691111087799072,3.9915521144866943,385960500
1996-11-01,6.651111125946045,6.811110973358154,6.613333225250244,6.676665782928467,3.9829347133636475,358177500
1996-11-04,6.605555057525635,6.605555057525635,6.411110877990723,6.461111068725586,3.85434627532959,290061000
1996-11-05,6.423333168029785,6.518887996673584,6.008887767791748,6.105555057525635,3.642239809036255,452736000
1996-11-06,5.888887882232666,5.894443988800049,5.678887844085693,5.678887844085693,3.3877146244049072,219811500
1996-11-07,5.341111183166504,5.566666126251221,5.289999961853027,5.515554904937744,3.290278911590576,437089500
1996-11-08,5.570000171661377,5.727777004241943,5.545555114746094,5.70111083984375,3.400970458984375,291564000
1996-11-11,5.622221946716309,6.019999980926514,5.556665897369385,5.746665954589844,3.428147554397583,288495000
1996-11-12,5.746665954589844,5.746665954589844,5.746665954589844,5.746665954589844,3.428147554397583,0
1996-11-13,5.75333309173584,6.02222204208374,5.6922221183776855,5.97666597366333,3.565352439880371,355684500
1996-11-14,5.965555191040039,6.018887996673584,5.801111221313477,5.835555076599121,3.481172800064087,359842500
1996-11-15,5.8333330154418945,5.922222137451172,5.744443893432617,5.892221927642822,3.5149776935577393,280755000
1996-11-18,5.911110877990723,6.3055548667907715,5.809999942779541,6.293333053588867,3.7542591094970703,583254000
1996-11-19,6.300000190734863,6.666666030883789,6.20444393157959,6.352221965789795,3.789389133453369,574497000
1996-11-20,6.269999980926514,6.309999942779541,6.014443874359131,6.038887977600098,3.602471351623535,459504000
1996-11-21,6.067777156829834,6.1966657638549805,6.018887996673584,6.105555057525635,3.642239809036255,475204500
1996-11-22,6.087777137756348,6.151111125946045,6.0555548667907715,6.091111183166504,3.6336238384246826,313681500
1996-11-25,6.0722222328186035,6.222221851348877,5.827776908874512,6.087777137756348,3.6316356658935547,411858000
1996-11-26,6.222221851348877,6.511110782623291,6.111111164093018,6.358888149261475,3.793365955352783,556713000
1996-11-27,6.114443778991699,6.131111145019531,5.958888053894043,6.057776927947998,3.6137397289276123,239976000
1996-11-28,6.07111120223999,6.157776832580566,6.066666126251221,6.106666088104248,3.6429030895233154,165361500
1996-11-29,6.111111164093018,6.187777042388916,6.099999904632568,6.112222194671631,3.6462185382843018,115047000
1996-12-02,6.122221946716309,6.288887977600098,6.111111164093018,6.1855549812316895,3.6899640560150146,166797000
1996-12-03,6.17777681350708,6.22666597366333,5.911110877990723,6.035554885864258,3.6004817485809326,264496500
1996-12-04,5.829999923706055,5.866665840148926,5.657776832580566,5.835555076599121,3.481172800064087,214218000
1996-12-05,5.801111221313477,6.0,5.75666618347168,5.956665992736816,3.5534214973449707,217219500
1996-12-06,6.0,6.119999885559082,5.798888206481934,6.054443836212158,3.6117501258850098,236835000
1996-12-09,6.099999904632568,6.197776794433594,6.063333034515381,6.121110916137695,3.6515207290649414,201159000
1996-12-10,6.108888149261475,6.444444179534912,6.0,6.085555076599121,3.6303086280822754,255582000
1996-12-11,6.131111145019531,6.375555038452148,6.045555114746094,6.343332767486572,3.784086227416992,231367500
1996-12-12,6.374444007873535,6.416666030883789,6.25333309173584,6.274444103240967,3.7429919242858887,249822000
1996-12-13,6.254444122314453,6.254444122314453,6.138887882232666,6.208888053894043,3.7038841247558594,274554000
1996-12-16,6.193333148956299,6.3333330154418945,6.181110858917236,6.313333034515381,3.766190528869629,219213000
1996-12-17,6.32111120223999,6.443333148956299,6.099999904632568,6.285554885864258,3.7496180534362793,228690000
1996-12-18,6.17777681350708,6.389999866485596,6.17777681350708,6.325554847717285,3.7734811305999756,238410000
1996-12-19,6.314444065093994,6.361111164093018,6.262221813201904,6.336666107177734,3.780109405517578,120307500
1996-12-20,6.375555038452148,6.613333225250244,6.3655548095703125,6.577776908874512,3.923942804336548,323748000
1996-12-23,6.622221946716309,6.766665935516357,6.585555076599121,6.737777233123779,4.01939058303833,314752500
1996-12-24,6.761110782623291,7.199999809265137,6.712222099304199,6.8933329582214355,4.112186431884766,346612500
1996-12-25,6.8933329582214355,6.8933329582214355,6.8933329582214355,6.8933329582214355,4.112186431884766,0
1996-12-26,6.955554962158203,7.376666069030762,6.95444393157959,7.373332977294922,4.398528099060059,266548500
1996-12-27,7.373332977294922,7.373332977294922,7.373332977294922,7.373332977294922,4.398528099060059,0
1996-12-30,7.373332977294922,7.373332977294922,7.373332977294922,7.373332977294922,4.398528099060059,0
1996-12-31,7.577776908874512,7.662221908569336,7.288887977600098,7.402222156524658,4.415762424468994,420943500
1997-01-01,7.488887786865234,7.722221851348877,7.488887786865234,7.654444217681885,4.566223621368408,199728000
1997-01-02,7.67777681350708,7.699999809265137,7.502222061157227,7.538887977600098,4.497290134429932,228190500
1997-01-03,7.511110782623291,7.554443836212158,7.415555000305176,7.514443874359131,4.482706069946289,189981000
1997-01-06,7.466666221618652,7.511110782623291,7.186666011810303,7.235555171966553,4.316336631774902,230337000
1997-01-07,7.199999809265137,7.274444103240967,6.977777004241943,7.127777099609375,4.252042770385742,270684000
1997-01-08,7.288887977600098,7.436666011810303,7.134444236755371,7.18222188949585,4.284521102905273,251383500
1997-01-09,7.15555477142334,7.308887958526611,7.134444236755371,7.258887767791748,4.330256462097168,252481500
1997-01-10,7.378888130187988,7.754444122314453,7.362222194671631,7.6855549812316895,4.584782123565674,623070000
1997-01-13,7.744443893432617,8.083333015441895,7.633333206176758,7.986666202545166,4.76440954208374,517153500
